customer_id,first_name,last_name,email,gender,age,country,city,signup_date,customer_segment
19828,Customer019828,User019828,customer019828@example.com,Male,29,Kazakhstan,Almaty,2022-08-13,Silver
19829,Customer019829,User019829,customer019829@example.com,Female,18,United States,New York,2025-02-23,Silver
19830,Customer019830,User019830,customer019830@example.com,Female,37,Turkey,Istanbul,2021-07-25,Standard
19831,Customer019831,User019831,customer019831@example.com,Male,19,Azerbaijan,Baku,2022-07-26,Standard
19832,Customer019832,User019832,customer019832@example.com,Female,18,UAE,Dubai,2023-12-24,Silver
19833,Customer019833,User019833,customer019833@example.com,Male,37,United States,New York,2021-07-01,Silver
19834,Customer019834,User019834,customer019834@example.com,Female,50,United States,New York,2024-10-04,Standard
19835,Customer019835,User019835,customer019835@example.com,Male,19,Germany,Berlin,2023-01-13,Standard
19836,Customer019836,User019836,customer019836@example.com,Male,49,UAE,Dubai,2023-02-07,Gold
19837,Customer019837,User019837,customer019837@example.com,Male,18,UAE,Dubai,2024-04-15,Standard
19838,Customer019838,User019838,customer019838@example.com,Male,29,France,Paris,2024-02-25,Standard
19839,Customer019839,User019839,customer019839@example.com,Female,54,UAE,Dubai,2022-02-12,Standard
19840,Customer019840,User019840,customer019840@example.com,Male,22,Poland,Warsaw,2025-08-26,Standard
19841,Customer019841,User019841,customer019841@example.com,Female,37,Germany,Berlin,2025-10-19,Standard
19842,Customer019842,User019842,customer019842@example.com,Male,18,Georgia,Tbilisi,2024-04-26,Standard
19843,Customer019843,User019843,customer019843@example.com,Male,27,Germany,Berlin,2026-02-01,Standard
19844,Customer019844,User019844,customer019844@example.com,Male,39,Italy,Rome,2025-06-21,Gold
19845,Customer019845,User019845,customer019845@example.com,Male,38,Kazakhstan,Almaty,2022-08-26,Standard
19846,Customer019846,User019846,customer019846@example.com,Male,22,Germany,Berlin,2021-11-21,Silver
19847,Customer019847,User019847,customer019847@example.com,Male,31,United States,New York,2022-06-10,Standard
19848,Customer019848,User019848,customer019848@example.com,Male,18,Poland,Warsaw,2021-11-05,Standard
19849,Customer019849,User019849,customer019849@example.com,Male,40,UAE,Dubai,2024-06-15,Standard
19850,Customer019850,User019850,customer019850@example.com,Female,28,Turkey,Istanbul,2023-11-07,Standard
19851,Customer019851,User019851,customer019851@example.com,Male,18,Azerbaijan,Baku,2021-05-16,Silver
19852,Customer019852,User019852,customer019852@example.com,Male,25,Kazakhstan,Almaty,2023-08-08,Standard
19853,Customer019853,User019853,customer019853@example.com,Male,35,United States,New York,2022-01-08,Standard
19854,Customer019854,User019854,customer019854@example.com,Male,37,Spain,Madrid,2025-12-20,Gold
19855,Customer019855,User019855,customer019855@example.com,Female,21,United Kingdom,London,2024-10-14,Silver
19856,Customer019856,User019856,customer019856@example.com,Male,24,Germany,Berlin,2022-11-30,Silver
19857,Customer019857,User019857,customer019857@example.com,Female,30,Italy,Rome,2023-12-26,Standard
19858,Customer019858,User019858,customer019858@example.com,Female,18,Germany,Berlin,2025-03-19,Standard
19859,Customer019859,User019859,customer019859@example.com,Male,54,Spain,Madrid,2025-12-16,Gold
19860,Customer019860,User019860,customer019860@example.com,Male,41,Germany,Berlin,2021-03-08,Platinum
19861,Customer019861,User019861,customer019861@example.com,Female,45,Azerbaijan,Baku,2022-02-13,Standard
19862,Customer019862,User019862,customer019862@example.com,Female,34,Georgia,Tbilisi,2021-05-11,Standard
19863,Customer019863,User019863,customer019863@example.com,Male,47,Italy,Rome,2023-10-03,Standard
19864,Customer019864,User019864,customer019864@example.com,Male,19,Poland,Warsaw,2025-06-23,Gold
19865,Customer019865,User019865,customer019865@example.com,Male,41,Italy,Rome,2021-12-05,Gold
19866,Customer019866,User019866,customer019866@example.com,Male,37,Poland,Warsaw,2025-11-12,Gold
19867,Customer019867,User019867,customer019867@example.com,Female,40,Turkey,Istanbul,2022-05-07,Standard
19868,Customer019868,User019868,customer019868@example.com,Male,25,Azerbaijan,Baku,2025-10-26,Standard
19869,Customer019869,User019869,customer019869@example.com,Male,25,UAE,Dubai,2022-04-09,Standard
19870,Customer019870,User019870,customer019870@example.com,Female,33,Spain,Madrid,2023-09-01,Silver
19871,Customer019871,User019871,customer019871@example.com,Female,19,Italy,Rome,2023-10-26,Standard
19872,Customer019872,User019872,customer019872@example.com,Female,44,United Kingdom,London,2021-05-11,Standard
19873,Customer019873,User019873,customer019873@example.com,Female,28,Georgia,Tbilisi,2024-02-29,Standard
19874,Customer019874,User019874,customer019874@example.com,Female,37,Turkey,Istanbul,2025-02-07,Standard
19875,Customer019875,User019875,customer019875@example.com,Female,18,Spain,Madrid,2025-11-26,Standard
19876,Customer019876,User019876,customer019876@example.com,Female,40,United States,New York,2021-03-05,Standard
19877,Customer019877,User019877,customer019877@example.com,Female,25,Kazakhstan,Almaty,2023-03-16,Silver
19878,Customer019878,User019878,customer019878@example.com,Female,36,United States,New York,2025-07-12,Silver
19879,Customer019879,User019879,customer019879@example.com,Female,23,Germany,Berlin,2021-06-04,Standard
19880,Customer019880,User019880,customer019880@example.com,Female,37,France,Paris,2021-10-11,Standard
19881,Customer019881,User019881,customer019881@example.com,Female,31,UAE,Dubai,2024-05-02,Silver
19882,Customer019882,User019882,customer019882@example.com,Female,34,Italy,Rome,2024-07-14,Standard
19883,Customer019883,User019883,customer019883@example.com,Male,47,Turkey,Istanbul,2021-10-20,Standard
19884,Customer019884,User019884,customer019884@example.com,Female,18,Azerbaijan,Baku,2025-09-29,Standard
19885,Customer019885,User019885,customer019885@example.com,Female,27,Azerbaijan,Baku,2021-10-02,Standard
19886,Customer019886,User019886,customer019886@example.com,Female,27,United States,New York,2024-07-15,Silver
19887,Customer019887,User019887,customer019887@example.com,Male,23,Turkey,Istanbul,2023-05-24,Silver
19888,Customer019888,User019888,customer019888@example.com,Male,24,Azerbaijan,Baku,2024-01-22,Standard
19889,Customer019889,User019889,customer019889@example.com,Female,65,United States,New York,2022-01-29,Silver
19890,Customer019890,User019890,customer019890@example.com,Male,23,Turkey,Istanbul,2024-12-03,Standard
19891,Customer019891,User019891,customer019891@example.com,Female,33,Germany,Berlin,2022-01-15,Standard
19892,Customer019892,User019892,customer019892@example.com,Female,18,Germany,Berlin,2024-11-22,Gold
19893,Customer019893,User019893,customer019893@example.com,Female,29,Turkey,Istanbul,2024-05-09,Platinum
19894,Customer019894,User019894,customer019894@example.com,Female,33,Spain,Madrid,2024-02-04,Standard
19895,Customer019895,User019895,customer019895@example.com,Male,45,Kazakhstan,Almaty,2024-07-19,Standard
19896,Customer019896,User019896,customer019896@example.com,Female,24,Azerbaijan,Baku,2025-11-11,Standard
19897,Customer019897,User019897,customer019897@example.com,Male,27,Turkey,Istanbul,2025-03-05,Silver
19898,Customer019898,User019898,customer019898@example.com,Female,22,United States,NEW YORK,2024-05-22,Silver
19899,Customer019899,User019899,customer019899@example.com,Male,32,Poland,Warsaw,2021-10-29,Gold
19900,Customer019900,User019900,customer019900@example.com,Male,43,Turkey,Istanbul,2024-09-20,Standard
19901,Customer019901,User019901,customer019901@example.com,Female,36,UAE,Dubai,2025-07-20,Silver
19902,Customer019902,User019902,customer019902@example.com,Male,22,France,Paris,2022-12-22,Standard
19903,Customer019903,User019903,customer019903@example.com,Female,40,France,Paris,2026-01-30,Silver
19904,Customer019904,User019904,customer019904@example.com,Male,32,Azerbaijan,Baku,2022-04-01,Silver
19905,Customer019905,User019905,customer019905@example.com,Female,37,Azerbaijan,Baku,2021-09-27,Standard
19906,Customer019906,User019906,customer019906@example.com,Female,36,Kazakhstan,Almaty,2022-05-27,Gold
19907,Customer019907,User019907,customer019907@example.com,Female,18,Poland,Warsaw,2024-04-18,Standard
19908,Customer019908,User019908,customer019908@example.com,Female,41,Poland,Warsaw,2024-02-03,Standard
19909,Customer019909,User019909,customer019909@example.com,Male,30,Turkey,Istanbul,2021-03-23,Standard
19910,Customer019910,User019910,customer019910@example.com,Male,30,Azerbaijan,Baku,2023-08-26,Standard
19911,Customer019911,User019911,customer019911@example.com,Male,29,Italy,Rome,2024-09-19,Silver
19912,Customer019912,User019912,customer019912@example.com,Female,61,Poland,Warsaw,2023-09-05,Standard
19913,Customer019913,User019913,customer019913@example.com,Female,48,Kazakhstan,Almaty,2025-12-17,Gold
19914,Customer019914,User019914,customer019914@example.com,Male,27,Turkey,Istanbul,2023-11-03,Silver
19915,Customer019915,User019915,customer019915@example.com,Male,39,Spain,Madrid,2025-12-03,Standard
19916,Customer019916,User019916,customer019916@example.com,Male,26,Turkey,Istanbul,2022-09-11,Standard
19917,Customer019917,User019917,customer019917@example.com,Male,42,Italy,Rome,2025-04-16,Silver
19918,Customer019918,User019918,customer019918@example.com,Male,39,Italy,Rome,2023-06-10,Standard
19919,Customer019919,User019919,customer019919@example.com,Male,49,United Kingdom,London,2025-09-04,Standard
19920,Customer019920,User019920,customer019920@example.com,Male,30,France,Paris,2023-05-25,Standard
19921,Customer019921,User019921,customer019921@example.com,Male,43,Italy,Rome,2022-04-11,Standard
19922,Customer019922,User019922,customer019922@example.com,Male,29,Germany,Berlin,2023-04-06,Standard
19923,Customer019923,User019923,customer019923@example.com,Male,19,Italy,Rome,2024-08-07,Standard
19924,Customer019924,User019924,customer019924@example.com,Male,23,Italy,Rome,2021-12-28,Standard
19925,Customer019925,User019925,customer019925@example.com,Female,34,United States,New York,2021-06-22,Standard
19926,Customer019926,User019926,customer019926@example.com,Male,24,Germany,Berlin,2025-05-24,Standard
19927,Customer019927,User019927,customer019927@example.com,Male,22,Spain,Madrid,2023-05-28,Standard
19928,Customer019928,User019928,customer019928@example.com,Female,38,United Kingdom,London,2024-05-14,Standard
19929,Customer019929,User019929,customer019929@example.com,Female,18,Spain,Madrid,2023-03-30,Silver
19930,Customer019930,User019930,customer019930@example.com,Male,47,France,Paris,2023-10-07,Gold
19931,Customer019931,User019931,customer019931@example.com,Male,18,Turkey,Istanbul,2022-09-06,Standard
19932,Customer019932,User019932,customer019932@example.com,Male,38,Kazakhstan,Almaty,2023-09-09,Silver
19933,Customer019933,User019933,customer019933@example.com,Male,35,France,Paris,2024-01-30,Standard
19934,Customer019934,User019934,customer019934@example.com,Female,58,Turkey,Istanbul,2021-04-12,Silver
19935,Customer019935,User019935,customer019935@example.com,Female,39,United States,New York,2022-10-05,Silver
19936,Customer019936,User019936,customer019936@example.com,Male,43,Germany,Berlin,2023-02-19,Standard
19937,Customer019937,User019937,customer019937@example.com,Male,45,Azerbaijan,Baku,2024-01-06,Standard
19938,Customer019938,User019938,customer019938@example.com,Male,42,United Kingdom,London,2022-10-01,Gold
19939,Customer019939,User019939,customer019939@example.com,Male,52,Kazakhstan,Almaty,2022-03-19,Standard
19940,Customer019940,User019940,customer019940@example.com,Female,42,Kazakhstan,Almaty,2022-10-13,Silver
19941,Customer019941,User019941,customer019941@example.com,Female,30,United Kingdom,London,2024-03-17,Standard
19942,Customer019942,User019942,customer019942@example.com,Male,45,Turkey,Istanbul,2023-03-13,Standard
19943,Customer019943,User019943,customer019943@example.com,Male,33,Turkey,Istanbul,2024-06-13,Platinum
19944,Customer019944,User019944,customer019944@example.com,Female,42,Kazakhstan,Almaty,2022-06-26,Standard
19945,Customer019945,User019945,customer019945@example.com,Male,26,Germany,Berlin,2022-06-08,Standard
19946,Customer019946,User019946,customer019946@example.com,Female,42,United Kingdom,London,2023-11-06,Standard
19947,Customer019947,User019947,customer019947@example.com,Male,28,United States,New York,2025-04-18,Standard
19948,Customer019948,User019948,customer019948@example.com,Female,20,Germany,Berlin,2021-09-08,Standard
19949,Customer019949,User019949,customer019949@example.com,Female,33,UAE,Dubai,2024-02-23,Standard
19950,Customer019950,User019950,customer019950@example.com,Male,23,Spain,Madrid,2025-03-03,Standard
19951,Customer019951,User019951,customer019951@example.com,Female,31,Poland,Warsaw,2024-12-25,Standard
19952,Customer019952,User019952,customer019952@example.com,Male,38,United States,New York,2025-06-22,Standard
19953,Customer019953,User019953,customer019953@example.com,Male,30,United Kingdom,London,2025-08-27,Silver
19954,Customer019954,User019954,customer019954@example.com,Female,27,United States,New York,2025-01-28,Standard
19955,Customer019955,User019955,customer019955@example.com,Female,18,Turkey,Istanbul,2021-12-22,Silver
19956,Customer019956,User019956,customer019956@example.com,Male,29,Italy,Rome,2025-09-15,Standard
19957,Customer019957,User019957,customer019957@example.com,Female,46,UAE,Dubai,2022-06-15,Standard
19958,Customer019958,User019958,customer019958@example.com,Female,42,United States,New York,2024-07-07,Standard
19959,Customer019959,User019959,customer019959@example.com,Male,43,United States,New York,2024-02-24,Standard
19960,Customer019960,User019960,customer019960@example.com,Female,52,UAE,Dubai,2022-10-24,Silver
19961,Customer019961,User019961,customer019961@example.com,Female,59,Azerbaijan,Baku,2023-08-31,Standard
19962,Customer019962,User019962,customer019962@example.com,Male,32,Turkey,Istanbul,2021-08-17,Gold
19963,Customer019963,User019963,customer019963@example.com,Male,23,United States,New York,2022-10-20,Platinum
19964,Customer019964,User019964,customer019964@example.com,Female,34,United States,New York,2023-05-01,Standard
19965,Customer019965,User019965,customer019965@example.com,Male,31,Georgia,Tbilisi,2022-02-27,Silver
19966,Customer019966,User019966,customer019966@example.com,Male,42,Turkey,Istanbul,2021-03-09,Standard
19967,Customer019967,User019967,customer019967@example.com,Male,41,Spain,Madrid,2022-10-30,Standard
19968,Customer019968,User019968,customer019968@example.com,Male,50,Italy,Rome,2023-04-19,Standard
